,Category,Category FR,Cluster,Cluster FR,Count,Link,Original,Product,Source,Weight,Total
1067,Child Cosmetic,Child Cosmetic,mother son mother groom compact mirror extra large custom color groom mother gift wedding party gift swarovski crystal,mother son mother groom compact mirror extra large custom color groom mother gift wedding party gift swarovski crystal,0.002352941176470588,https://i.etsystatic.com/6928939/d/il/6f3ab4/1922642550/il_340x270.1922642550_gmyy.jpg?version=0,Mother Son Mother Groom Compact Mirror Extra Large Custom Color Groom Mother Gift Wedding Party Gift Swarovski Crystal,mother son mother groom compact mirror extra large custom color groom mother gift wedding party gift swarovski crystal,etsy,1,425.0
1068,Child Cosmetic,Child Cosmetic,girl friend sister play dre make lipstick white dre big hat children painting print wall art home decor glam girl,girl friend sister play dre make lipstick white dre big hat children painting print wall art home decor glam girl,0.002352941176470588,https://i.etsystatic.com/6179690/d/il/8a184b/540815107/il_340x270.540815107_l0uw.jpg?version=0,Girl Friend Sister Play Dres Make Lipstick White Dres Big Hat Children Painting Print Wall Art Home Decor Glam Girl,girl friend sister play dre make lipstick white dre big hat children painting print wall art home decor glam girl,etsy,1,425.0
1081,Candle And Fragrance,Candle And Fragrance,humidifier,humidifier,0.511727078891258,https://alidropship.com/wp-content/uploads/2019/09/8-humidifier.png,Humidifier,humidifier,Trendy,1,469.0
1070,Candle And Fragrance,Candle And Fragrance,candle fragrance oil making,candle fragrance oil making,0.44562899786780386,https://s.alicdn.com/@sc01/kf/H5b2cd73304434275bf93c3dc19b0d1a0D.jpg_300x300.jpg,Candle Fragrance Oil Making,fragrance oil candle scented,alibaba,1,469.0
1071,Candle And Fragrance,Candle And Fragrance,candle block silver,candle block silver,0.014925373134328358,https://m.media-amazon.com/images/I/71h7+GNo30L._AC_UL320_ML3_.jpg,Candle Block Silver,candle block silver,amazon,1,469.0
1072,Candle And Fragrance,Candle And Fragrance,stick incense natural,stick incense natural,0.008528784648187633,https://i.etsystatic.com/22277916/d/il/f746ed/2216896712/il_340x270.2216896712_e6hr.jpg?version=0,Stick Incense Natural,incense stick natural,etsy,1,469.0
1073,Candle And Fragrance,Candle And Fragrance,tea light,tea light,0.0042643923240938165,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw8b27b849/product/13500060_01_001_01.jpg?sw=245&sh=279&sm=fit,Tea Light,tea light,hema,1,469.0
1074,Candle And Fragrance,Candle And Fragrance,ola prima 16oz premium quality vanilla essential oil 16 ounce bottle therapeutic grade vanilla oil,ola prima 16oz premium quality vanilla essential oil 16 ounce bottle therapeutic grade vanilla oil,0.0021321961620469083,https://m.media-amazon.com/images/I/61Z4s9F78OL._AC_UL320_ML3_.jpg,Ola Prima 16Oz Premium Quality Vanilla Essential Oil 16 Ounce Bottle Therapeutic Grade Vanilla Oil,ola prima 16oz premium quality vanilla essential oil 16 ounce bottle therapeutic grade vanilla oil,amazon,1,469.0
1075,Candle And Fragrance,Candle And Fragrance,lot 2 white sage stick california purification native american fumigation,lot 2 white sage stick california purification native american fumigation,0.0021321961620469083,https://i.etsystatic.com/21594113/d/il/cc2bdb/2080222676/il_340x270.2080222676_c1s7.jpg?version=0,Lot 2 White Sage Stick California Purification Native American Fumigation,lot 2 white sage stick california purification native american fumigation,etsy,1,469.0
1076,Candle And Fragrance,Candle And Fragrance,exceptional offering aphrodite,exceptional offering aphrodite,0.0021321961620469083,https://i.etsystatic.com/14321844/d/il/e71b0e/1349460622/il_340x270.1349460622_3hw6.jpg?version=0,Exceptional Offering Aphrodite,exceptional offering aphrodite,etsy,1,469.0
1077,Candle And Fragrance,Candle And Fragrance,fondant heart fragrance,fondant heart fragrance,0.0021321961620469083,https://i.etsystatic.com/13705330/d/il/0e7b4e/1096959485/il_340x270.1096959485_pw5x.jpg?version=0,Fondant Heart Fragrance,fondant heart fragrance,etsy,1,469.0
1078,Candle And Fragrance,Candle And Fragrance,thiouraye gowé,thiouraye gowé,0.0021321961620469083,https://i.etsystatic.com/16785591/d/il/c074f2/2073500538/il_340x270.2073500538_5gsc.jpg?version=0,Thiouraye Gowé,thiouraye gowé,etsy,1,469.0
1079,Candle And Fragrance,Candle And Fragrance,select fragrance 8oz hex jar container,select fragrance 8oz hex jar container,0.0021321961620469083,https://i.etsystatic.com/8029864/d/il/afbc32/1802490888/il_340x270.1802490888_8d4t.jpg?version=1,Select Fragrance 8Oz Hex Jar Container,select fragrance 8oz hex jar container,etsy,1,469.0
1080,Candle And Fragrance,Candle And Fragrance,hojari luban frankincense boswellia sacra,hojari luban frankincense boswellia sacra,0.0021321961620469083,https://i.etsystatic.com/16785591/c/458/364/0/1/il/481c61/2077702058/il_340x270.2077702058_oegl.jpg,Hojari Luban Frankincense Boswellia Sacra,hojari luban frankincense boswellia sacra,etsy,1,469.0
1105,Blankets Rug,Blankets Rug,plaid hoodie,plaid hoodie,0.2955665024630542,//cdn.shopify.com/s/files/1/0070/7032/files/trending-products-plaid-hoodie.jpg?v=1582322627,Plaid Hoodie,plaid hoodie,Trendy,1,812.0
1106,Blankets Rug,Blankets Rug,sofa cover,sofa cover,0.2955665024630542,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/sofa-cover.jpg,Sofa Cover,sofa cover,Trendy,1,812.0
1082,Blankets Rug,Blankets Rug,rug blanket throw x,rug blanket throw x,0.1958128078817734,https://s.alicdn.com/@sc01/kf/H9ab695bf8a274e7aa6d725916835e492T.jpg_300x300.jpg,Rug Blanket Throw X,blanket rug throw x,alibaba,1,812.0
1104,Blankets Rug,Blankets Rug,push blanket,push blanket,0.1477832512315271,https://www.cloudways.com/blog/wp-content/uploads/image2-239-300x286.png,Push Blankets,push blanket,Trendy,1,812.0
1083,Blankets Rug,Blankets Rug,baby play mat blanket,baby play mat blanket,0.011083743842364532,https://i.etsystatic.com/14649831/d/il/8556aa/2262032535/il_340x270.2262032535_bak7.jpg?version=0,Baby Play Mat Blanket,mat baby blanket,etsy,1,812.0
1084,Blankets Rug,Blankets Rug,blanket holika lipstick velvet,blanket holika lipstick velvet,0.007389162561576354,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw6385ad65/product/17620004_01_001_02.jpg?sw=245&sh=279&sm=fit,Blanket Holika Lipstick Velvet,blanket holika lipstick velvet,hema,1,812.0
1085,Blankets Rug,Blankets Rug,frazada peruvian blanket handmade,frazada peruvian blanket handmade,0.006157635467980296,https://i.etsystatic.com/16331831/c/2833/2250/166/0/il/31b87e/1471943479/il_340x270.1471943479_91am.jpg,Frazada Peruvian Blanket Handmade,frazada peruvian blanket handmade,etsy,1,812.0
1086,Blankets Rug,Blankets Rug,wool merino giant chunky,wool merino giant chunky,0.0049261083743842365,https://m.media-amazon.com/images/I/61SoxvBOzpL._AC_UL320_ML3_.jpg,Wool Merino Giant Chunky,wool merino giant chunky,amazon,1,812.0
1087,Blankets Rug,Blankets Rug,uk rug sheepskin large,uk rug sheepskin large,0.0049261083743842365,https://i.etsystatic.com/16249641/c/1218/967/25/133/il/90b40c/1784238620/il_340x270.1784238620_ltew.jpg,Uk Rug Sheepskin Large,uk rug sheepskin large,etsy,1,812.0
1093,Blankets Rug,Blankets Rug,mohair look plaid,mohair look plaid,0.0049261083743842365,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwfeeae388/product/7392004_01_001_01.jpg?sw=245&sh=279&sm=fit,Mohair Look Plaid,mohair look plaid,hema,1,812.0
1088,Blankets Rug,Blankets Rug,ivory x 3 hypoallergenic,ivory x 3 hypoallergenic,0.0024630541871921183,https://m.media-amazon.com/images/I/81X+S6UNC6L._AC_UL320_ML3_.jpg,Ivory X 3 Hypoallergenic,ivory x 3 hypoallergenic,amazon,1,812.0
1089,Blankets Rug,Blankets Rug,design american weaver woven,design american weaver woven,0.0024630541871921183,https://m.media-amazon.com/images/I/A1Td1Vw0BJL._AC_UL320_ML3_.jpg,Design American Weaver Woven,design american weaver woven,amazon,1,812.0
1090,Blankets Rug,Blankets Rug,alfombra carpet woven cotton,alfombra carpet woven cotton,0.0024630541871921183,https://i.etsystatic.com/7310825/d/il/8ee0cc/1711498348/il_340x270.1711498348_5aoj.jpg?version=0,Alfombra Carpet Woven Cotton,alfombra carpet woven cotton,etsy,1,812.0
1091,Blankets Rug,Blankets Rug,throw grow confetti flower seed,throw grow confetti flower seed,0.0024630541871921183,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw19691c29/product/41810083_01_001_02.jpg?sw=245&sh=279&sm=fit,Throw Grow Confetti Flower Seed,throw grow confetti flower seed,hema,1,812.0
1092,Blankets Rug,Blankets Rug,bedspread,bedspread,0.0024630541871921183,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw176fc64e/product/05710196_01_001_02.jpg?sw=245&sh=279&sm=fit,Bedspread,bedspread,hema,1,812.0
1094,Blankets Rug,Blankets Rug,flannel ironing board undercover,flannel ironing board undercover,0.0024630541871921183,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw446667af/product/20500043_01_001_01.jpg?sw=245&sh=279&sm=fit,Flannel Ironing Board Undercover,flannel ironing board undercover,hema,1,812.0
1095,Blankets Rug,Blankets Rug,safavieh monaco collection mnc243f bohemian chic medallion distressed area rug 2 2 x 4 forest green light blue,safavieh monaco collection mnc243f bohemian chic medallion distressed area rug 2 2 x 4 forest green light blue,0.0012315270935960591,https://m.media-amazon.com/images/I/A10ysnKYaOL._AC_UL320_ML3_.jpg,Safavieh Monaco Collection Mnc243F Bohemian Chic Medallion Distressed Area Rug 2 2 X 4 Forest Green Light Blue,safavieh monaco collection mnc243f bohemian chic medallion distressed area rug 2 2 x 4 forest green light blue,amazon,1,812.0
1096,Blankets Rug,Blankets Rug,bathroom rug mat 20 x 30 set 2 navy luxury chenille bath mat super absorbent bath rug machine washable perfect plush carpet shower bath room bedroom kitchen 20 x 30 navy,bathroom rug mat 20 x 30 set 2 navy luxury chenille bath mat super absorbent bath rug machine washable perfect plush carpet shower bath room bedroom kitchen 20 x 30 navy,0.0012315270935960591,https://m.media-amazon.com/images/I/81XhI563TYL._AC_UL320_ML3_.jpg,Bathroom Rug Mat 20 X 30 Set 2 Navy Luxury Chenille Bath Mat Super Absorbent Bath Rug Machine Washable Perfect Plush Carpet Shower Bath Room Bedroom Kitchen 20 X 30 Navy,bathroom rug mat 20 x 30 set 2 navy luxury chenille bath mat super absorbent bath rug machine washable perfect plush carpet shower bath room bedroom kitchen 20 x 30 navy,amazon,1,812.0
1097,Blankets Rug,Blankets Rug,oh say say di saur dinosaur cat hat learning library,oh say say di saur dinosaur cat hat learning library,0.0012315270935960591,https://m.media-amazon.com/images/I/91g+jxctqSL._AC_UL320_ML3_.jpg,Oh Say Say Di Saur Dinosaur Cat Hat Learning Library,oh say say di saur dinosaur cat hat learning library,amazon,1,812.0
1098,Blankets Rug,Blankets Rug,magic carpet,magic carpet,0.0012315270935960591,https://m.media-amazon.com/images/I/91R0PJDJ-7L._AC_UL320_ML3_.jpg,Magic Carpet,magic carpet,amazon,1,812.0
1099,Blankets Rug,Blankets Rug,extraordinary patchwork pieced fur chair cover rug 100 animal friendly one kind throw designer original fur accent hand made usa,extraordinary patchwork pieced fur chair cover rug 100 animal friendly one kind throw designer original fur accent hand made usa,0.0012315270935960591,https://i.etsystatic.com/7252452/d/il/ad4a28/1816077313/il_340x270.1816077313_kist.jpg?version=0,Extraordinary Patchwork Pieced Fur Chair Cover Rug 100 Animal Friendly One Kind Throw Designer Original Fur Accent Hand Made Usa,extraordinary patchwork pieced fur chair cover rug 100 animal friendly one kind throw designer original fur accent hand made usa,etsy,1,812.0
1100,Blankets Rug,Blankets Rug,hot plaid super fluffy baby collection byruche purple combo pink mint pale pink,hot plaid super fluffy baby collection byruche purple combo pink mint pale pink,0.0012315270935960591,https://i.etsystatic.com/10499236/d/il/2a1810/2277437177/il_340x270.2277437177_ams6.jpg?version=0,Hot Plaid Super Fluffy Baby Collection Byruche Purple Combo Pink Mint Pale Pink,hot plaid super fluffy baby collection byruche purple combo pink mint pale pink,etsy,1,812.0
1101,Blankets Rug,Blankets Rug,loom merino cashmere throw,loom merino cashmere throw,0.0012315270935960591,https://i.etsystatic.com/12870588/d/il/2ce6cc/2096739949/il_340x270.2096739949_or3m.jpg?version=0,Loom Merino Cashmere Throw,loom merino cashmere throw,etsy,1,812.0
1102,Blankets Rug,Blankets Rug,organically tanned sheepskin,organically tanned sheepskin,0.0012315270935960591,https://i.etsystatic.com/20102858/d/il/233a76/2106499904/il_340x270.2106499904_ceut.jpg?version=0,Organically Tanned Sheepskin,organically tanned sheepskin,etsy,1,812.0
1103,Blankets Rug,Blankets Rug,handira boho tassel silver lurex,handira boho tassel silver lurex,0.0012315270935960591,https://m.media-amazon.com/images/I/81UWAtYrFrL._AC_UL320_ML3_.jpg,Handira Boho Tassel Silver Lurex,handira boho tassel silver lurex,amazon,1,812.0
1282,Birthday And Events Accessories,Birthday And Events Accessories,event party birthday decoration,event party birthday decoration,0.7555555555555555,https://s.alicdn.com/@sc01/kf/H2d0efb66f50f406699095f56e245bdd4r.jpg_300x300.jpg,Event Party Birthday Decoration,birthday party decoration event,alibaba,1,180.0
1283,Birthday And Events Accessories,Birthday And Events Accessories,spandex cover table tablecloth,spandex cover table tablecloth,0.027777777777777776,https://m.media-amazon.com/images/I/61WXYp8OgPL._AC_UL320_ML3_.jpg,Spandex Cover Table Tablecloth,spandex cover table tablecloth,amazon,1,180.0
1284,Birthday And Events Accessories,Birthday And Events Accessories,event,event,0.022222222222222223,https://s.alicdn.com/@sc01/kf/H2d0efb66f50f406699095f56e245bdd4r.jpg_300x300.jpg,Event,event,alibaba,1,180.0
1285,Birthday And Events Accessories,Birthday And Events Accessories,disposable paper food tray carnival fair festival picnic hold nacho fr hot corn dog 2 5 pound 50 pack,disposable paper food tray carnival fair festival picnic hold nacho fr hot corn dog 2 5 pound 50 pack,0.016666666666666666,https://i5.walmartimages.com/asr/c895ca6f-4ec8-4f4a-8a3e-bcc02b20b199_1.2594d2c65907387430b2c3ff7b866e7e.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Disposable Paper Food Tray Carnival Fair Festival Picnic Hold Nacho Fr Hot Corn Dog 2 5 Pound 50 Pack,disposable paper food tray carnival fair festival picnic hold nacho fr hot corn dog 2 5 pound 50 pack,walmart,1,180.0
1286,Birthday And Events Accessories,Birthday And Events Accessories,bottle cover wine day,bottle cover wine day,0.016666666666666666,https://i.etsystatic.com/12852313/d/il/636153/1431346654/il_340x270.1431346654_audg.jpg?version=0,Bottle Cover Wine Day,bottle cover wine day,etsy,1,180.0
1287,Birthday And Events Accessories,Birthday And Events Accessories,stunning simplify enhance planner,stunning simplify enhance planner,0.011111111111111112,https://m.media-amazon.com/images/I/919CVWSyW4L._AC_UL320_ML3_.jpg,Stunning Simplify Enhance Planner,stunning simplify enhance planner,amazon,1,180.0
1288,Birthday And Events Accessories,Birthday And Events Accessories,bottle copper opener wedding,bottle copper opener wedding,0.011111111111111112,https://m.media-amazon.com/images/I/61k0RoAWOhL._AC_UL320_ML3_.jpg,Bottle Copper Opener Wedding,bottle copper opener wedding,amazon,1,180.0
